0.000000000000000000e+00 2.548561512791990835e-01 5.288764017395253909e-04
1.000000000000000021e-02 2.495280088987764100e-01 3.132982104582734701e-04
2.000000000000000042e-02 2.442672302558398789e-01 1.062221575838042309e-03
2.999999999999999889e-02 2.359980422691879964e-01 1.028207017752998890e-03
4.000000000000000083e-02 2.308936151279198934e-01 9.696376415473579626e-04
5.000000000000000278e-02 2.256034705228031068e-01 6.695236537735089555e-04
5.999999999999999778e-02 2.193258286985539374e-01 1.795087982856387538e-03
7.000000000000000666e-02 2.089803781979978070e-01 2.003042522383049215e-04
8.000000000000000167e-02 2.047019354838709726e-01 2.960903851734049148e-03
8.999999999999999667e-02 1.940274972191323444e-01 2.321706488694759343e-03
1.000000000000000056e-01 1.858348387096774024e-01 2.814187453853350413e-03
1.100000000000000006e-01 1.832486763070077518e-01 1.829654417035271119e-03
1.199999999999999956e-01 1.712580200222469373e-01 2.604983560644051534e-03
1.300000000000000044e-01 1.684384427141268348e-01 1.181055563000750269e-03
1.400000000000000133e-01 1.588757285873192149e-01 2.927596829603552279e-03
1.499999999999999944e-01 1.501535928809788756e-01 2.392169200061008538e-03
1.600000000000000033e-01 1.418119688542825441e-01 3.167454295209500611e-03
1.700000000000000122e-01 1.270375973303670691e-01 3.967886220520190979e-03
1.799999999999999933e-01 1.158488097886540558e-01 2.521213434290276497e-03
1.900000000000000022e-01 1.150025361512791999e-01 1.946285369336400511e-03
2.000000000000000111e-01 9.845321468298109946e-02 3.521807485714415365e-03
2.099999999999999922e-01 8.512774193548386381e-02 8.096785363895124543e-03
2.200000000000000011e-01 6.559786429365961624e-02 4.572230973129589975e-03
2.300000000000000100e-01 7.215884315906563595e-02 4.317239290578180934e-03
2.399999999999999911e-01 5.351724137931034020e-02 5.655754527293652134e-03
2.500000000000000000e-01 4.033432703003336783e-02 1.072161724591414768e-02
2.600000000000000089e-01 1.531781979977753227e-02 1.016254409198558313e-02
2.700000000000000178e-01 1.319599555061179083e-02 8.149347741500070907e-03
2.800000000000000266e-01 6.454727474972192167e-03 6.454727474972192167e-03
2.899999999999999800e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.999999999999999889e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.099999999999999978e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.200000000000000067e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.300000000000000155e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.400000000000000244e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.500000000000000333e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.599999999999999867e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.699999999999999956e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.800000000000000044e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.900000000000000133e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.100000000000000311e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.199999999999999845e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.299999999999999933e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.400000000000000022e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.500000000000000111e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.600000000000000200e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.700000000000000289e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.799999999999999822e-01 0.000000000000000000e+00 0.000000000000000000e+00
